YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2021,11,13,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.5,6.49,7.99,7.93,87.0,0.0,81.14,1.46,27.8
2021,11,13,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.33,5.65,7.49,7.51,83.12,0.0,81.1,1.62,24.22
2021,11,13,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.32,4.65,6.98,7.08,78.0,0.0,81.07,1.62,22.62
2021,11,13,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.41,3.68,6.55,6.65,72.88,0.0,81.08,1.49,22.8
2021,11,13,6,7.52,0.5,4.23,0.08,89.38,1.48,1.62,0.2,0.0,0.0,9.71,2.69,6.2,6.23,67.19,0.0,81.13,1.33,22.49
2021,11,13,7,123.46,0.52,130.8,0.14,80.1,50.6,54.65,5.48,0.02,0.12,10.72,3.19,6.96,6.47,65.12,0.0,81.19,1.12,20.32
2021,11,13,8,333.41,0.66,343.48,0.12,68.72,141.8,148.75,16.32,0.2,1.0,13.6,6.03,9.82,7.87,65.44,0.0,81.26,0.51,346.61
2021,11,13,9,519.36,0.72,530.98,0.13,58.7,224.35,231.48,27.62,0.53,2.62,15.3,7.08,11.19,8.48,63.5,0.0,81.3,1.56,242.28
2021,11,13,10,659.39,0.75,666.95,0.13,50.87,287.02,291.08,36.49,0.88,4.35,16.18,8.18,12.18,9.03,63.88,0.0,81.31,2.64,230.04
2021,11,13,11,734.42,0.77,737.7,0.13,46.38,322.23,322.17,41.55,1.1,5.55,16.73,9.16,12.94,9.52,65.0,0.0,81.26,3.15,226.1
2021,11,13,12,731.17,0.76,736.73,0.13,46.22,321.35,322.42,41.41,1.09,5.58,16.94,9.98,13.46,9.95,66.94,0.0,81.18,3.48,224.27
2021,11,13,13,650.09,0.73,663.17,0.13,50.42,283.73,289.6,35.91,0.87,4.33,16.86,10.58,13.73,10.31,69.44,0.0,81.1,3.45,225.28
2021,11,13,14,523.36,0.71,525.98,0.12,58.05,225.52,228.77,27.45,0.53,2.65,16.55,10.91,13.73,10.44,71.94,0.0,81.04,3.18,226.49
2021,11,13,15,340.78,0.66,339.42,0.1,67.95,143.92,145.95,16.34,0.21,1.05,16.01,11.05,13.53,10.5,74.75,0.0,81.01,2.79,227.05
2021,11,13,16,135.52,0.52,132.08,0.14,79.27,54.45,54.8,5.9,0.03,0.15,14.86,11.2,13.03,10.56,80.88,0.0,80.99,2.16,227.94
2021,11,13,17,8.39,0.38,6.05,0.11,89.08,2.33,2.35,0.3,0.0,0.0,12.2,11.23,11.71,10.56,96.31,0.0,81.0,0.97,228.25
2021,11,13,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.19,10.82,11.01,10.25,99.75,0.3,81.02,0.29,12.53
2021,11,13,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.44,10.37,10.4,9.95,100.0,0.04,81.06,1.19,34.84
2021,11,13,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.86,9.66,9.76,9.52,100.0,0.0,81.09,1.6,32.06
2021,11,13,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.73,8.89,9.31,9.09,97.88,0.0,81.13,1.67,33.17
2021,11,13,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.01,8.23,9.12,8.73,92.19,0.0,81.13,1.52,38.11
2021,11,13,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.06,7.62,8.84,8.36,88.25,0.0,81.11,1.38,38.36
2021,11,14,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.01,7.01,8.51,8.06,85.12,0.0,81.07,1.36,35.15
2021,11,14,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.89,6.36,8.12,7.75,82.19,0.04,81.04,1.39,32.18
2021,11,14,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.76,5.59,7.68,7.39,78.88,0.04,81.01,1.45,28.36
2021,11,14,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.81,4.8,7.3,7.02,74.69,0.04,81.0,1.48,23.99
2021,11,14,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.88,4.03,6.95,6.65,70.69,0.0,80.99,1.47,19.59
2021,11,14,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.8,3.25,6.52,6.29,67.5,0.0,81.01,1.46,16.2
2021,11,14,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.61,2.49,6.05,5.98,64.88,0.0,81.06,1.41,13.42
2021,11,14,7,126.28,0.51,128.73,0.14,79.7,50.8,52.95,5.62,0.03,0.15,10.37,3.24,6.8,6.29,64.75,0.0,81.13,1.28,7.34
2021,11,14,8,316.56,0.63,325.48,0.1,68.91,131.67,138.65,15.0,0.2,0.95,13.35,6.69,10.01,8.06,68.25,0.0,81.2,0.72,350.03
2021,11,14,9,514.76,0.72,511.15,0.11,58.91,218.9,219.75,26.48,0.52,2.58,15.37,7.33,11.35,8.61,63.94,0.0,81.25,1.33,236.96
2021,11,14,10,649.94,0.74,647.67,0.12,51.12,278.75,279.12,34.96,0.85,4.27,16.18,7.94,12.06,8.91,62.81,0.0,81.25,2.14,229.44
2021,11,14,11,720.8,0.76,720.55,0.11,46.64,311.55,310.33,39.67,1.06,5.4,17.02,8.57,12.8,9.22,61.69,0.0,81.2,2.31,225.96
2021,11,14,12,719.42,0.75,726.88,0.12,46.47,313.62,315.77,40.16,1.09,5.52,17.51,9.19,13.34,9.58,62.0,0.0,81.11,2.4,223.55
2021,11,14,13,651.32,0.74,656.52,0.12,50.64,281.77,284.3,35.48,0.88,4.42,17.62,9.62,13.62,9.83,63.06,0.0,81.02,2.35,222.98
2021,11,14,14,506.7,0.7,520.65,0.11,58.23,216.65,224.27,26.48,0.53,2.65,17.4,9.83,13.62,9.95,64.69,0.0,80.95,2.18,225.0
2021,11,14,15,321.45,0.62,334.12,0.09,68.1,134.5,141.88,15.52,0.21,1.05,16.76,9.94,13.35,10.01,67.62,0.0,80.91,1.98,225.64
2021,11,14,16,127.33,0.5,128.83,0.14,79.38,50.5,52.45,5.66,0.03,0.15,15.37,10.51,12.94,10.31,76.25,0.0,80.9,1.66,224.43
2021,11,14,17,7.52,0.35,5.77,0.1,89.12,2.0,2.25,0.27,0.0,0.0,12.56,10.37,11.47,10.19,90.75,0.0,80.91,0.59,238.64
2021,11,14,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.0,9.58,10.29,9.7,95.56,0.0,80.95,0.85,13.27
2021,11,14,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.16,8.73,9.44,9.28,96.56,0.0,80.99,1.41,20.44
2021,11,14,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.02,7.69,8.85,8.73,92.0,0.0,81.02,1.42,19.23
2021,11,14,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.98,6.63,8.3,8.24,86.94,0.0,81.04,1.25,19.34
2021,11,14,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.83,5.65,7.74,7.75,82.94,0.0,81.05,1.14,16.32
2021,11,14,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.62,4.78,7.2,7.39,80.06,0.0,81.03,1.09,14.53
2021,11,15,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.34,4.0,6.67,7.08,77.88,0.0,80.99,1.05,13.73
2021,11,15,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.17,3.26,6.22,6.77,75.44,0.09,80.94,1.03,16.78
2021,11,15,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.06,2.58,5.83,6.47,72.75,0.09,80.91,1.01,13.93
2021,11,15,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.95,1.98,5.46,6.23,70.19,0.09,80.9,0.99,10.95
2021,11,15,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.83,1.34,5.08,5.92,67.62,0.0,80.9,0.98,11.94
2021,11,15,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.73,0.62,4.68,5.62,64.69,0.0,80.92,0.99,10.87
2021,11,15,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.53,-0.1,4.21,5.31,62.19,0.0,80.95,0.99,12.28
2021,11,15,7,127.38,0.52,131.02,0.14,79.92,50.48,53.27,5.57,0.02,0.12,9.1,1.09,5.09,5.68,64.0,0.0,80.99,0.95,12.32
2021,11,15,8,332.16,0.67,332.58,0.14,69.11,137.73,140.77,15.63,0.2,0.95,11.87,4.08,7.98,6.96,64.69,0.0,81.03,0.57,346.53
2021,11,15,9,520.8,0.73,520.65,0.14,59.14,220.48,222.73,26.92,0.51,2.52,13.79,5.07,9.43,7.51,61.62,0.0,81.06,1.33,246.89
2021,11,15,10,663.09,0.77,657.52,0.14,51.36,282.8,282.05,35.72,0.84,4.23,14.8,6.08,10.44,8.0,61.69,0.0,81.07,2.14,233.46
2021,11,15,11,724.18,0.77,725.55,0.14,46.9,312.92,312.5,40.04,1.05,5.27,15.48,7.13,11.3,8.54,62.94,0.0,81.03,2.49,230.47
2021,11,15,12,716.85,0.75,727.6,0.14,46.71,312.1,315.58,40.09,1.05,5.33,15.86,7.97,11.91,8.97,64.56,0.0,80.96,2.67,229.98
2021,11,15,13,641.63,0.73,651.83,0.13,50.86,277.65,283.15,34.9,0.84,4.15,15.97,8.48,12.23,9.28,65.88,0.0,80.89,2.7,229.34
2021,11,15,14,499.9,0.69,515.55,0.12,58.41,214.65,223.1,26.1,0.51,2.5,15.72,8.78,12.25,9.4,68.12,0.0,80.83,2.59,230.02
2021,11,15,15,312.8,0.61,330.15,0.11,68.24,131.88,141.33,15.21,0.2,0.98,15.15,8.95,12.05,9.46,71.12,0.0,80.81,2.36,234.15
2021,11,15,16,120.58,0.48,126.17,0.14,79.49,48.42,52.12,5.45,0.03,0.12,13.98,9.3,11.65,9.7,78.31,0.0,80.79,1.91,235.01
2021,11,15,17,7.59,0.37,5.55,0.1,89.15,2.0,2.15,0.27,0.0,0.0,11.41,9.57,10.49,9.83,93.81,0.0,80.8,0.83,239.31
2021,11,15,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.19,8.95,9.57,9.4,97.44,0.0,80.84,0.57,347.3
2021,11,15,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.28,8.36,8.82,9.03,100.0,0.0,80.88,1.21,8.55
2021,11,15,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.93,7.5,8.21,8.61,97.56,0.0,80.92,1.37,8.87
2021,11,15,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.13,6.69,7.91,8.24,91.94,0.0,80.96,1.19,10.2
2021,11,15,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.08,5.99,7.54,7.87,88.56,0.0,80.98,1.12,15.4
2021,11,15,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.99,5.33,7.16,7.57,85.56,0.0,80.97,1.1,19.84
2021,11,16,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.83,4.63,6.73,7.26,82.69,0.0,80.96,1.13,22.32
2021,11,16,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.76,3.98,6.37,6.96,79.69,0.0,80.94,1.13,24.08
2021,11,16,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.64,3.29,5.97,6.65,76.94,0.0,80.92,1.14,22.89
2021,11,16,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.4,2.32,5.36,6.29,73.69,0.0,80.92,1.22,19.13
2021,11,16,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.08,1.3,4.69,5.86,70.56,0.0,80.92,1.33,17.37
2021,11,16,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.93,0.34,4.13,5.49,66.75,0.0,80.95,1.47,17.28
2021,11,16,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.9,-0.63,3.64,5.13,62.38,0.0,81.0,1.54,17.15
2021,11,16,7,120.77,0.51,122.7,0.14,80.15,48.77,50.7,5.42,0.02,0.12,8.68,0.19,4.43,5.37,62.0,0.0,81.07,1.48,17.19
2021,11,16,8,323.65,0.66,323.5,0.12,69.3,135.75,138.67,15.39,0.19,0.95,11.99,3.26,7.63,6.59,60.88,0.0,81.13,1.07,9.26
2021,11,16,9,512.25,0.72,512.0,0.13,59.36,219.52,221.73,26.66,0.51,2.5,14.12,4.03,9.07,7.08,57.12,0.0,81.18,1.12,262.38
2021,11,16,10,652.17,0.76,649.15,0.14,51.6,282.23,282.35,35.52,0.85,4.25,15.08,5.52,10.3,7.75,58.69,0.0,81.18,2.12,237.66
2021,11,16,11,712.12,0.75,722.27,0.14,47.15,310.6,314.55,39.84,1.05,5.33,15.69,6.69,11.19,8.3,60.25,0.0,81.14,2.86,231.88
2021,11,16,12,679.3,0.72,697.08,0.12,46.95,294.55,301.62,37.34,0.98,5.02,15.99,7.67,11.83,8.73,62.44,0.0,81.08,3.23,230.39
2021,11,16,13,608.07,0.7,628.88,0.12,51.07,261.52,271.73,32.61,0.79,4.0,15.96,8.47,12.22,9.16,65.25,0.0,81.02,3.38,229.87
2021,11,16,14,486.27,0.67,496.4,0.12,58.58,207.58,214.0,25.09,0.49,2.42,15.63,9.0,12.32,9.4,68.62,0.0,80.99,3.26,230.25
2021,11,16,15,301.55,0.59,316.42,0.09,68.38,126.38,134.85,14.63,0.2,0.95,14.98,9.31,12.15,9.58,72.56,0.0,80.97,2.99,228.81
2021,11,16,16,118.84,0.48,118.8,0.14,79.59,47.75,49.08,5.45,0.03,0.12,13.69,9.78,11.74,9.77,80.62,0.0,80.97,2.51,226.77
2021,11,16,17,7.47,0.38,5.08,0.09,89.19,1.92,2.02,0.26,0.0,0.0,11.1,9.99,10.55,9.89,97.12,0.0,80.99,1.22,227.33
2021,11,16,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.18,9.72,9.94,9.77,100.0,0.0,81.04,0.34,283.39
2021,11,16,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.03,9.17,9.6,9.46,99.94,0.0,81.08,0.62,6.5
2021,11,16,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.94,8.38,9.16,9.09,96.56,0.0,81.1,0.73,11.07
2021,11,16,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.87,7.69,8.77,8.79,94.0,0.0,81.12,0.59,358.49
2021,11,16,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.58,7.08,8.33,8.54,92.88,0.0,81.15,0.5,357.32
2021,11,16,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.39,6.52,7.95,8.3,91.31,0.0,81.16,0.43,6.23
2021,11,17,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.29,6.07,7.68,8.06,89.5,0.0,81.15,0.39,7.97
2021,11,17,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.21,5.71,7.46,7.87,88.0,0.0,81.15,0.34,0.0
2021,11,17,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.97,5.39,7.18,7.75,87.75,0.0,81.15,0.35,343.18
2021,11,17,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.65,4.96,6.81,7.57,87.56,0.0,81.15,0.52,340.75
2021,11,17,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.44,4.5,6.47,7.39,86.62,0.0,81.18,0.74,347.74
2021,11,17,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.15,3.96,6.05,7.08,85.31,0.0,81.25,0.91,355.56
2021,11,17,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.87,3.33,5.6,6.77,83.31,0.0,81.33,1.06,3.37
2021,11,17,7,109.69,0.47,108.55,0.14,80.36,43.85,43.62,5.16,0.02,0.12,8.36,3.77,6.06,6.84,81.38,0.0,81.41,1.16,8.89
2021,11,17,8,296.91,0.61,296.48,0.07,69.5,121.45,124.12,13.84,0.16,0.83,11.44,6.32,8.88,7.81,75.5,0.0,81.48,0.8,0.56
2021,11,17,9,491.44,0.7,490.02,0.11,59.58,208.73,210.5,25.02,0.46,2.27,13.86,5.96,9.91,7.81,64.25,0.0,81.51,0.36,300.96
2021,11,17,10,624.77,0.73,622.42,0.11,51.84,268.25,268.85,33.26,0.77,3.85,15.9,6.51,11.21,8.18,59.19,0.0,81.51,1.97,220.01
2021,11,17,11,691.34,0.73,690.67,0.12,47.4,299.02,299.0,37.65,0.97,4.85,16.71,7.91,12.31,8.85,60.62,0.0,81.46,3.05,217.72
2021,11,17,12,710.67,0.75,712.5,0.13,47.19,311.67,311.92,39.7,1.03,5.2,17.14,8.87,13.01,9.34,62.06,0.0,81.37,3.45,217.26
2021,11,17,13,637.91,0.73,640.58,0.12,51.27,276.4,279.42,34.73,0.83,4.12,17.04,9.58,13.31,9.7,64.81,0.0,81.29,3.72,218.7
2021,11,17,14,481.65,0.66,499.92,0.11,58.74,205.95,215.9,25.22,0.49,2.42,16.58,10.03,13.3,9.89,68.12,0.0,81.24,3.72,220.91
2021,11,17,15,295.56,0.58,307.62,0.07,68.5,122.52,129.52,14.42,0.19,0.92,15.62,10.33,12.98,10.01,73.19,0.0,81.2,3.4,222.86
2021,11,17,16,105.96,0.42,108.35,0.14,79.7,42.0,43.5,5.11,0.02,0.12,13.89,10.69,12.29,10.13,82.94,0.0,81.19,2.58,227.21
2021,11,17,17,7.19,0.38,4.65,0.1,89.21,1.65,1.8,0.23,0.0,0.0,11.61,10.43,11.01,10.01,95.25,0.0,81.21,1.17,233.13
2021,11,17,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.72,10.02,10.37,9.77,98.25,0.0,81.25,0.19,316.64
2021,11,17,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.33,9.57,9.95,9.46,98.12,0.0,81.28,0.98,31.67
2021,11,17,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.92,8.94,9.43,9.16,97.31,0.0,81.3,1.35,35.07
2021,11,17,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.1,8.26,9.19,8.79,92.31,0.0,81.31,1.31,38.93
2021,11,17,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.59,7.8,9.19,8.54,86.88,0.0,81.33,1.07,44.11
2021,11,17,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.92,7.52,9.23,8.36,83.31,0.0,81.34,0.8,44.2
2021,11,18,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.78,7.37,9.08,8.24,82.94,0.0,81.34,0.76,35.33
2021,11,18,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.71,7.21,8.96,8.12,82.19,0.0,81.31,0.97,34.46
2021,11,18,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.98,6.87,8.93,7.93,79.0,0.0,81.26,1.03,28.12
2021,11,18,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.05,6.33,8.69,7.69,76.06,0.0,81.21,1.13,19.31
2021,11,18,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.11,5.58,8.34,7.39,72.5,0.0,81.16,1.23,17.4
2021,11,18,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.48,4.7,8.09,7.02,67.12,0.0,81.15,1.12,19.57
2021,11,18,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.49,3.94,7.72,6.71,64.31,0.0,81.2,0.86,20.25
2021,11,18,7,80.59,0.35,111.02,0.12,80.58,33.25,45.23,4.08,0.02,0.1,11.99,4.12,8.05,6.84,63.56,0.0,81.28,0.65,358.62
2021,11,18,8,230.83,0.48,305.75,0.09,69.7,97.83,130.27,12.34,0.16,0.83,13.58,6.79,10.19,8.24,68.69,0.0,81.34,0.49,311.78
2021,11,18,9,396.25,0.56,492.7,0.13,59.79,170.23,213.27,22.04,0.45,2.25,15.05,7.33,11.19,8.42,64.25,0.0,81.38,1.47,235.38
2021,11,18,10,542.91,0.63,629.35,0.12,52.08,235.52,274.33,30.49,0.76,3.9,16.05,8.14,12.1,8.91,63.5,0.0,81.41,2.52,224.25
2021,11,18,11,590.7,0.63,703.33,0.13,47.64,257.2,307.8,34.3,0.95,5.0,16.73,9.1,12.92,9.46,64.38,0.0,81.36,2.81,218.91
2021,11,18,12,453.85,0.48,712.1,0.13,47.42,198.0,313.77,27.65,0.79,4.23,17.03,9.94,13.48,9.89,66.25,0.0,81.26,3.01,217.2
2021,11,18,13,441.93,0.51,636.77,0.13,51.46,195.98,279.2,26.77,0.7,3.7,16.85,10.46,13.65,10.19,68.81,0.0,81.16,3.01,219.43
2021,11,18,14,269.55,0.38,496.92,0.12,58.9,118.9,216.12,16.62,0.37,1.83,16.4,10.79,13.59,10.38,72.06,0.0,81.09,2.72,220.92
2021,11,18,15,167.52,0.33,315.1,0.12,68.62,70.25,134.67,9.39,0.14,0.7,15.68,11.11,13.39,10.56,76.81,0.0,81.03,2.39,226.33
2021,11,18,16,68.52,0.28,118.35,0.12,79.79,28.23,48.58,3.66,0.02,0.1,14.55,11.55,13.05,10.86,84.75,0.0,81.01,1.8,234.03
2021,11,18,17,6.59,0.36,4.7,0.07,89.24,1.38,1.88,0.2,0.0,0.0,12.3,11.48,11.89,10.8,97.56,0.0,81.02,0.94,249.17
2021,11,18,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.43,11.03,11.23,10.44,100.0,0.0,81.05,0.67,328.35
2021,11,18,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.69,10.51,10.6,10.13,100.0,0.0,81.07,1.35,15.08
2021,11,18,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.35,9.69,10.02,9.64,99.56,0.0,81.08,1.63,23.49
2021,11,18,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.87,8.9,9.88,9.22,91.75,0.0,81.1,1.47,31.49
2021,11,18,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.4,8.28,9.84,8.85,85.19,0.0,81.11,1.06,32.41
2021,11,18,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.46,7.91,9.69,8.61,82.69,0.0,81.11,0.93,24.4
2021,11,19,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.35,7.48,9.42,8.42,81.0,0.0,81.07,1.04,23.88
2021,11,19,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.19,6.97,9.08,8.12,79.25,0.0,81.03,1.12,12.88
2021,11,19,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.11,6.42,8.76,7.87,77.12,0.0,81.0,1.2,357.03
2021,11,19,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.13,5.92,8.52,7.63,74.44,0.0,80.97,1.11,340.29
2021,11,19,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.84,5.53,8.19,7.39,73.81,0.0,80.95,1.02,332.26
2021,11,19,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.55,5.3,7.93,7.26,73.88,0.0,80.96,0.95,339.33
2021,11,19,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.55,5.18,7.87,7.14,72.88,0.0,81.0,0.85,349.93
2021,11,19,7,71.98,0.32,117.4,0.12,80.79,30.4,50.38,3.65,0.02,0.08,10.96,6.01,8.48,7.51,74.62,0.0,81.07,0.72,342.94
2021,11,19,8,210.48,0.44,314.95,0.12,69.88,90.67,140.58,11.69,0.16,0.75,13.19,8.6,10.9,8.97,76.56,0.0,81.14,0.73,319.33
2021,11,19,9,335.16,0.48,496.1,0.13,60.0,145.77,222.95,19.49,0.4,1.98,15.33,8.94,12.13,9.03,67.5,0.0,81.18,1.27,274.24
2021,11,19,10,430.34,0.51,628.65,0.13,52.31,190.88,282.8,25.75,0.65,3.35,16.67,9.51,13.09,9.34,63.88,0.0,81.17,1.93,249.58
2021,11,19,11,454.96,0.48,698.05,0.14,47.88,201.4,314.3,27.21,0.75,3.9,17.1,10.08,13.58,9.7,64.5,0.0,81.12,2.66,241.26
2021,11,19,12,405.49,0.43,682.95,0.13,47.64,179.8,305.38,24.69,0.7,3.7,16.87,10.38,13.63,9.89,66.75,0.0,81.04,2.69,237.32
2021,11,19,13,400.27,0.46,614.67,0.13,51.66,175.88,273.42,23.74,0.61,3.15,16.75,10.55,13.65,10.01,67.94,0.0,80.93,2.29,234.85
2021,11,19,14,304.46,0.42,483.15,0.12,59.05,134.38,214.27,18.17,0.38,1.92,16.71,10.69,13.7,10.13,68.81,0.0,80.87,2.31,233.52
2021,11,19,15,184.22,0.37,306.77,0.12,68.73,78.9,134.88,10.38,0.15,0.73,16.13,10.74,13.44,10.19,71.75,0.0,80.84,2.2,233.94
2021,11,19,16,70.74,0.29,114.45,0.12,79.88,30.02,48.92,3.87,0.02,0.1,14.98,11.12,13.05,10.5,79.38,0.0,80.84,1.58,232.22
