YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2018,2,19,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.09,-21.76,-19.92,0.98,70.5,0.0,55.0,2.96,274.39
2018,2,19,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.25,-22.02,-20.13,0.98,69.81,0.0,55.0,2.95,277.77
2018,2,19,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.39,-21.96,-20.17,0.98,71.25,0.0,55.03,2.9,281.64
2018,2,19,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.2,-22.02,-20.11,0.98,69.56,0.0,55.07,2.81,286.47
2018,2,19,7,46.48,59.23,0.36,0.2,84.64,17.85,22.73,2.34,0.01,0.02,-16.44,-21.29,-18.86,1.04,63.31,0.0,55.12,2.61,289.25
2018,2,19,8,237.48,287.23,0.56,0.07,72.34,96.58,117.95,11.8,0.09,0.45,-11.53,-19.42,-15.47,1.22,48.81,0.0,55.17,3.12,286.3
2018,2,19,9,454.48,519.5,0.67,0.14,60.84,189.62,216.98,25.03,0.38,1.9,-8.25,-20.67,-14.46,1.1,32.12,0.0,55.22,4.57,287.41
2018,2,19,10,680.19,710.17,0.77,0.2,50.84,284.8,297.95,38.99,0.82,4.05,-5.93,-20.57,-13.25,1.1,26.56,0.0,55.26,5.22,290.61
2018,2,19,11,740.69,832.12,0.73,0.15,43.41,313.42,349.1,44.08,1.11,5.58,-4.33,-19.69,-12.01,1.22,25.19,0.0,55.26,5.6,291.16
2018,2,19,12,723.31,826.12,0.68,0.15,40.06,304.42,342.17,41.3,1.07,5.4,-3.29,-18.85,-11.07,1.34,25.12,0.0,55.23,5.79,289.07
2018,2,19,13,644.64,803.15,0.62,0.12,41.77,270.3,331.88,36.97,0.95,4.77,-2.7,-18.27,-10.49,1.4,25.38,0.0,55.19,5.65,286.63
2018,2,19,14,529.45,697.92,0.57,0.06,48.01,225.17,288.58,30.3,0.7,3.48,-2.64,-17.99,-10.31,1.46,26.0,0.0,55.17,5.28,285.89
2018,2,19,15,380.77,532.98,0.51,0.05,57.29,160.88,219.67,21.29,0.38,1.88,-3.11,-17.92,-10.51,1.46,27.31,0.0,55.16,4.61,287.57
2018,2,19,16,219.1,322.0,0.43,0.01,68.38,91.25,130.92,11.88,0.12,0.62,-4.15,-17.88,-11.02,1.46,30.06,0.0,55.18,3.7,292.18
2018,2,19,17,100.08,114.67,0.41,0.21,80.08,38.27,44.83,4.75,0.02,0.08,-6.47,-17.1,-11.78,1.59,40.25,0.0,55.2,2.25,294.79
2018,2,19,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-9.09,-17.94,-13.52,1.46,45.94,0.0,55.23,1.44,296.43
2018,2,19,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-9.77,-19.1,-14.43,1.34,44.06,0.0,55.28,1.33,326.22
2018,2,19,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-10.51,-20.59,-15.55,1.1,40.25,0.0,55.32,1.59,359.16
2018,2,19,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-10.81,-22.44,-16.63,0.92,34.12,0.0,55.35,1.55,9.84
2018,2,19,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-10.99,-24.28,-17.63,0.79,28.69,0.0,55.36,1.21,11.53
2018,2,19,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-11.52,-25.55,-18.54,0.67,26.5,0.0,55.37,0.9,4.97
2018,2,20,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.16,-26.45,-19.31,0.61,25.62,0.0,55.36,0.82,350.09
2018,2,20,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.67,-27.02,-19.85,0.61,25.31,0.0,55.36,0.92,336.93
2018,2,20,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.75,-27.55,-20.15,0.55,24.19,0.0,55.34,1.06,330.78
2018,2,20,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.85,-27.94,-20.39,0.55,23.5,0.0,55.31,1.01,323.48
2018,2,20,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.67,-28.46,-20.56,0.49,22.0,0.0,55.29,1.0,310.89
2018,2,20,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.38,-29.32,-20.85,0.49,19.88,0.0,55.31,1.01,294.19
2018,2,20,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.4,-29.4,-20.9,0.49,19.75,0.0,55.33,1.03,274.33
2018,2,20,7,48.45,59.5,0.36,0.24,84.45,17.88,22.3,2.27,0.01,0.02,-11.85,-27.88,-19.86,0.55,22.38,0.0,55.36,1.1,255.67
2018,2,20,8,183.91,283.8,0.43,0.12,72.11,74.02,114.27,9.37,0.08,0.4,-9.36,-22.72,-16.04,0.92,29.62,0.0,55.4,1.38,236.04
2018,2,20,9,350.05,514.4,0.52,0.16,60.58,146.67,212.17,19.75,0.32,1.6,-6.2,-20.88,-13.53,1.04,26.19,0.0,55.42,3.18,229.58
2018,2,20,10,472.41,697.38,0.53,0.11,50.54,200.62,289.52,28.17,0.63,3.17,-4.17,-19.43,-11.8,1.22,25.44,0.0,55.41,4.08,233.26
2018,2,20,11,615.88,824.62,0.61,0.2,43.08,260.9,344.8,36.48,0.95,4.73,-2.98,-18.02,-10.49,1.4,26.62,0.0,55.38,4.7,232.16
2018,2,20,12,520.03,799.5,0.48,0.1,39.7,223.17,330.05,30.38,0.82,4.15,-2.28,-16.68,-9.48,1.65,28.75,0.0,55.31,5.42,230.62
2018,2,20,13,488.5,780.25,0.47,0.08,41.44,208.38,322.15,28.86,0.77,3.95,-2.2,-15.48,-8.85,1.83,32.19,0.0,55.25,6.0,230.23
2018,2,20,14,411.09,685.55,0.44,0.05,47.72,179.25,283.4,24.38,0.59,2.95,-2.7,-14.48,-8.59,2.01,37.0,0.03,55.19,6.14,231.56
2018,2,20,15,312.62,526.45,0.41,0.05,57.05,131.33,216.77,17.88,0.34,1.67,-3.76,-13.85,-8.8,2.14,42.94,0.11,55.16,5.79,234.72
2018,2,20,16,201.66,321.45,0.39,0.05,68.18,81.83,130.65,10.18,0.11,0.55,-5.09,-13.52,-9.3,2.26,49.62,0.17,55.15,5.03,237.42
2018,2,20,17,92.2,117.45,0.38,0.24,79.87,35.83,46.02,4.55,0.02,0.08,-7.25,-13.36,-10.31,2.26,60.75,0.2,55.17,3.82,237.29
2018,2,20,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-9.99,-12.92,-11.45,2.38,80.62,0.19,55.19,2.09,240.18
2018,2,20,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-11.29,-13.01,-12.15,2.32,89.69,0.09,55.22,1.45,247.57
2018,2,20,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.09,-13.09,-12.59,2.32,95.5,0.03,55.23,1.01,271.78
2018,2,20,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.84,-13.34,-13.09,2.26,100.0,0.01,55.23,0.97,310.75
2018,2,20,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-13.72,-13.76,-13.74,2.2,100.0,0.01,55.22,1.18,332.75
2018,2,20,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.41,-14.21,-14.31,2.08,100.0,0.01,55.19,1.24,337.32
2018,2,21,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.05,-14.74,-14.89,2.01,100.0,0.01,55.17,1.28,333.9
2018,2,21,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.75,-15.28,-15.52,1.89,100.0,0.01,55.14,1.42,330.06
2018,2,21,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.42,-15.83,-16.13,1.77,100.0,0.01,55.1,1.61,331.94
2018,2,21,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.85,-16.35,-16.6,1.71,100.0,0.01,55.06,1.69,338.05
2018,2,21,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.08,-16.86,-16.97,1.59,100.0,0.0,55.05,1.66,342.5
2018,2,21,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.14,-17.31,-17.22,1.53,100.0,0.0,55.07,1.56,341.93
2018,2,21,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.92,-17.65,-17.28,1.46,95.31,0.0,55.11,1.45,339.23
2018,2,21,7,54.03,54.75,0.39,0.25,84.27,19.73,20.8,2.52,0.01,0.02,-15.33,-17.66,-16.49,1.46,82.19,0.0,55.15,1.32,337.82
2018,2,21,8,238.07,266.88,0.55,0.16,71.88,93.85,107.25,11.12,0.09,0.42,-11.56,-16.7,-14.13,1.65,64.12,0.0,55.19,1.3,315.49
2018,2,21,9,374.42,489.65,0.55,0.13,60.32,157.4,202.23,20.65,0.31,1.55,-7.57,-16.77,-12.17,1.65,44.81,0.0,55.22,2.45,265.98
2018,2,21,10,492.84,671.4,0.55,0.09,50.24,210.1,279.85,28.8,0.62,3.05,-5.03,-16.32,-10.68,1.71,37.62,0.0,55.22,3.39,257.37
2018,2,21,11,573.65,794.15,0.56,0.1,42.73,245.65,332.45,34.19,0.85,4.33,-3.34,-15.27,-9.31,1.89,36.12,0.0,55.19,4.18,249.63
2018,2,21,12,508.08,743.4,0.47,0.05,39.34,217.5,303.62,27.97,0.71,3.62,-2.4,-14.17,-8.28,2.08,37.19,0.0,55.14,5.24,241.91
2018,2,21,13,517.42,738.58,0.49,0.22,41.1,218.25,302.52,28.12,0.71,3.62,-2.86,-13.13,-7.99,2.32,42.62,0.06,55.09,6.21,239.85
2018,2,21,14,382.38,642.73,0.41,0.21,47.44,159.62,262.62,20.97,0.48,2.38,-4.02,-12.34,-8.18,2.5,50.69,0.24,55.06,6.37,241.01
2018,2,21,15,323.84,485.1,0.42,0.2,56.82,134.73,196.55,16.81,0.3,1.45,-5.07,-12.18,-8.63,2.56,56.31,0.35,55.04,5.97,241.46
2018,2,21,16,159.2,282.35,0.3,0.08,67.98,64.6,111.9,8.23,0.09,0.42,-6.24,-12.31,-9.27,2.5,61.56,0.23,55.05,5.26,241.42
2018,2,21,17,83.06,99.15,0.34,0.23,79.66,32.5,38.2,4.14,0.02,0.08,-8.02,-12.32,-10.17,2.5,71.62,0.18,55.07,4.04,240.61
2018,2,21,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-9.91,-11.84,-10.88,2.62,88.62,0.14,55.09,2.46,238.88
2018,2,21,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-11.26,-11.65,-11.45,2.69,100.0,0.07,55.13,1.55,247.71
2018,2,21,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.11,-11.84,-11.98,2.62,100.0,0.03,55.15,1.27,271.77
2018,2,21,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.97,-12.29,-12.63,2.5,100.0,0.02,55.17,1.22,297.88
2018,2,21,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-13.99,-12.98,-13.49,2.38,100.0,0.01,55.16,1.23,315.0
2018,2,21,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.99,-13.77,-14.38,2.2,100.0,0.01,55.13,1.23,320.15
2018,2,22,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.94,-14.63,-15.28,2.01,100.0,0.01,55.11,1.31,320.81
2018,2,22,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.81,-15.54,-16.17,1.83,100.0,0.02,55.07,1.45,323.13
2018,2,22,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.21,-16.6,-16.91,1.65,100.0,0.05,55.02,1.6,322.35
2018,2,22,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.51,-17.54,-17.52,1.53,100.0,0.04,54.97,1.58,326.47
2018,2,22,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.95,-18.31,-18.13,1.4,98.25,0.02,54.94,1.57,331.78
2018,2,22,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.46,-18.92,-18.69,1.28,96.81,0.02,54.93,1.61,337.79
2018,2,22,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-18.92,-19.35,-19.13,1.28,96.62,0.02,54.94,1.68,341.31
2018,2,22,7,57.8,59.23,0.4,0.23,84.06,20.95,22.17,2.65,0.01,0.02,-17.42,-19.18,-18.3,1.28,85.31,0.01,54.97,1.69,341.98
2018,2,22,8,214.98,273.15,0.49,0.05,71.65,86.4,109.1,10.73,0.09,0.42,-13.23,-18.63,-15.93,1.34,61.56,0.01,55.0,1.93,325.54
2018,2,22,9,400.1,499.98,0.58,0.13,60.05,167.17,205.8,21.88,0.34,1.65,-9.13,-19.17,-14.16,1.28,40.56,0.0,55.02,2.71,284.52
2018,2,22,10,520.74,683.23,0.58,0.11,49.94,216.7,283.92,29.62,0.62,3.08,-7.22,-17.79,-12.5,1.46,39.31,0.0,55.01,3.78,263.23
2018,2,22,11,617.67,807.33,0.6,0.15,42.39,259.23,337.65,35.94,0.88,4.38,-5.99,-16.63,-11.31,1.65,39.69,0.01,55.0,4.95,251.22
2018,2,22,12,521.84,754.17,0.48,0.06,38.98,223.4,308.25,28.63,0.73,3.65,-5.46,-15.65,-10.56,1.83,41.75,0.06,54.98,6.08,246.04
2018,2,22,13,448.21,726.35,0.42,0.04,40.77,188.38,296.92,25.04,0.62,3.17,-5.67,-14.5,-10.09,2.08,47.56,0.29,54.95,6.66,244.79
2018,2,22,14,375.5,627.9,0.4,0.02,47.16,160.3,256.15,20.71,0.46,2.27,-6.29,-13.62,-9.95,2.26,54.69,0.74,54.94,6.67,247.91
2018,2,22,15,285.56,477.73,0.38,0.08,56.59,121.38,193.65,15.46,0.27,1.35,-7.05,-13.44,-10.24,2.26,59.5,0.5,54.95,5.97,254.13
2018,2,22,16,175.05,284.38,0.34,0.08,67.8,70.6,113.5,8.79,0.09,0.45,-7.98,-13.69,-10.83,2.2,63.06,0.26,54.97,4.72,259.81
2018,2,22,17,92.13,103.73,0.36,0.26,79.45,35.23,40.52,4.38,0.02,0.08,-9.56,-14.07,-11.82,2.14,69.81,0.15,54.99,3.29,261.41
2018,2,22,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-11.44,-13.86,-12.65,2.2,84.19,0.08,55.03,2.13,256.83
2018,2,22,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.59,-13.81,-13.2,2.2,93.88,0.05,55.07,1.3,268.62
2018,2,22,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-13.6,-14.15,-13.87,2.14,99.5,0.04,55.1,1.04,301.18
2018,2,22,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.38,-14.78,-14.58,2.01,100.0,0.03,55.12,1.06,308.73
2018,2,22,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.93,-15.54,-15.24,1.83,98.0,0.03,55.13,1.08,315.29
2018,2,22,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.31,-16.26,-15.78,1.71,94.44,0.03,55.12,1.06,320.09
2018,2,23,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.49,-16.85,-16.17,1.59,90.44,0.03,55.11,0.98,310.16
2018,2,23,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.42,-17.27,-16.35,1.53,86.12,0.03,55.08,1.2,287.02
2018,2,23,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.21,-17.24,-16.23,1.53,84.69,0.03,55.06,1.63,274.95
2018,2,23,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.53,-17.33,-16.43,1.53,86.5,0.02,55.03,1.62,274.14
2018,2,23,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.21,-17.71,-16.96,1.46,88.62,0.01,55.0,1.75,273.85
2018,2,23,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.68,-18.32,-17.5,1.4,87.0,0.01,55.0,1.91,270.94
2018,2,23,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-17.06,-18.82,-17.95,1.34,85.62,0.01,55.01,1.97,269.32
2018,2,23,7,57.95,60.5,0.39,0.21,83.85,22.12,23.48,2.86,0.01,0.05,-15.75,-18.42,-17.09,1.4,79.12,0.0,55.04,1.98,269.32
2018,2,23,8,251.23,274.95,0.57,0.12,71.41,101.15,111.9,12.47,0.11,0.55,-11.62,-17.03,-14.33,1.59,62.38,0.0,55.08,2.97,268.04
2018,2,23,9,441.2,501.17,0.63,0.1,59.79,183.73,207.85,23.89,0.4,1.98,-8.75,-16.92,-12.84,1.59,48.88,0.0,55.11,4.57,270.1
2018,2,23,10,573.7,688.48,0.64,0.1,49.62,242.12,287.25,32.84,0.75,3.73,-6.77,-16.62,-11.7,1.65,42.44,0.0,55.14,5.57,270.8
2018,2,23,11,656.72,814.62,0.63,0.11,42.05,279.73,340.73,38.84,1.03,5.23,-5.34,-15.65,-10.49,1.83,41.25,0.01,55.15,6.26,266.35
2018,2,23,12,569.75,736.85,0.52,0.03,38.62,240.6,300.95,30.51,0.81,4.15,-4.51,-14.45,-9.48,2.08,43.25,0.11,55.14,6.75,259.13
2018,2,23,13,507.52,720.25,0.48,0.02,40.43,216.08,294.15,27.56,0.73,3.7,-4.4,-13.38,-8.88,2.26,47.44,0.22,55.12,6.95,254.34
2018,2,23,14,417.91,636.73,0.44,0.08,46.87,174.23,260.4,22.91,0.55,2.8,-4.7,-12.58,-8.63,2.44,52.5,0.29,55.11,6.62,252.7
2018,2,23,15,297.37,484.05,0.38,0.08,56.36,124.0,197.38,15.51,0.28,1.4,-5.4,-12.41,-8.91,2.5,56.69,0.25,55.11,5.96,254.34
2018,2,23,16,183.48,290.5,0.34,0.08,67.6,74.23,117.27,9.15,0.1,0.52,-6.41,-12.72,-9.56,2.44,60.0,0.16,55.13,4.92,257.53
2018,2,23,17,62.12,99.65,0.25,0.21,79.83,24.27,39.5,3.07,0.01,0.05,-8.36,-13.2,-10.78,2.32,67.94,0.07,55.16,3.36,257.64
2018,2,23,18,6.83,3.42,0.48,0.09,89.42,1.08,1.23,0.16,0.0,0.0,-10.95,-13.36,-12.15,2.26,84.19,0.03,55.2,1.89,252.39
2018,2,23,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-11.98,-13.51,-12.74,2.26,91.0,0.02,55.25,1.2,270.0
2018,2,23,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.89,-13.78,-13.34,2.2,96.38,0.01,55.29,0.93,304.76
2018,2,23,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-13.88,-14.38,-14.13,2.08,99.5,0.01,55.33,1.02,324.0
2018,2,23,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.65,-15.1,-14.88,1.89,99.69,0.01,55.35,1.09,334.54
2018,2,23,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.38,-15.95,-15.66,1.77,98.06,0.01,55.34,1.18,337.0
2018,2,24,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.99,-16.97,-16.48,1.59,93.69,0.01,55.35,1.25,337.27
2018,2,24,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.19,-18.03,-17.11,1.4,85.88,0.01,55.36,1.27,331.7
2018,2,24,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.83,-18.96,-17.39,1.28,75.56,0.01,55.34,1.26,318.78
2018,2,24,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.75,-19.72,-17.74,1.22,69.38,0.01,55.34,1.22,319.68
2018,2,24,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.77,-20.22,-17.99,1.16,66.19,0.01,55.34,1.23,324.08
2018,2,24,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.58,-20.31,-17.94,1.16,64.25,0.01,55.36,1.22,321.74
2018,2,24,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.42,-20.1,-17.76,1.16,64.5,0.0,55.4,1.2,319.24
2018,2,24,7,59.95,70.42,0.39,0.22,83.64,23.42,27.98,2.87,0.01,0.02,-14.13,-18.72,-16.42,1.34,66.12,0.0,55.45,1.09,315.87
2018,2,24,8,252.61,297.05,0.56,0.05,71.18,104.45,124.42,12.66,0.12,0.58,-10.2,-15.87,-13.03,1.77,62.0,0.0,55.5,1.41,288.13
2018,2,24,9,443.45,524.73,0.63,0.11,59.52,189.48,223.38,25.13,0.43,2.12,-7.02,-13.31,-10.17,2.26,60.0,0.0,55.53,2.94,252.38
2018,2,24,10,612.89,708.85,0.68,0.12,49.32,264.1,303.15,36.34,0.84,4.2,-5.68,-12.42,-9.05,2.44,57.88,0.0,55.55,3.73,245.26
2018,2,24,11,714.97,830.3,0.69,0.12,41.7,309.65,355.7,43.37,1.17,5.92,-5.19,-11.96,-8.58,2.56,57.81,0.0,55.54,4.33,244.13
2018,2,24,12,683.54,807.02,0.62,0.09,38.25,293.52,340.45,39.36,1.09,5.62,-5.03,-11.62,-8.32,2.62,58.94,0.0,55.51,5.07,244.82
2018,2,24,13,596.77,782.2,0.56,0.07,40.09,257.35,329.65,34.91,0.96,5.0,-4.7,-11.2,-7.95,2.75,59.44,0.0,55.47,5.81,241.75
2018,2,24,14,534.26,695.27,0.56,0.21,46.59,230.17,293.6,30.84,0.77,3.95,-4.47,-10.6,-7.53,2.93,61.62,0.0,55.42,6.72,234.13
2018,2,24,15,325.88,518.75,0.42,0.02,56.12,140.65,218.02,18.88,0.38,1.85,-5.45,-10.42,-7.94,2.99,68.25,0.0,55.38,7.47,231.37
2018,2,24,16,204.37,317.77,0.38,0.07,67.41,85.85,132.12,11.2,0.14,0.67,-6.85,-10.1,-8.48,3.05,79.31,0.0,55.38,6.81,233.63
2018,2,24,17,89.01,110.1,0.36,0.21,79.67,35.73,44.7,4.38,0.02,0.08,-8.02,-10.36,-9.19,2.99,85.81,0.0,55.42,5.28,236.9
2018,2,24,18,6.42,3.7,0.42,0.09,89.38,1.05,1.4,0.16,0.0,0.0,-10.46,-11.35,-10.91,2.75,97.5,0.02,55.46,3.04,238.15
2018,2,24,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.02,-12.21,-12.11,2.5,100.0,0.02,55.49,2.51,243.75
2018,2,24,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-12.95,-13.1,-13.03,2.32,100.0,0.01,55.53,2.09,253.05
2018,2,24,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-13.64,-13.72,-13.68,2.2,100.0,0.0,55.55,1.61,263.01
2018,2,24,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.35,-14.33,-14.34,2.08,100.0,0.0,55.56,1.66,268.39
2018,2,24,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.78,-14.84,-14.81,1.95,100.0,0.0,55.55,1.87,268.32
2018,2,25,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.89,-15.15,-15.02,1.89,100.0,0.0,55.55,1.86,266.63
2018,2,25,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.93,-15.25,-15.1,1.89,100.0,0.0,55.52,1.85,264.17
2018,2,25,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-14.95,-15.19,-15.07,1.89,100.0,0.0,55.49,1.8,264.76
2018,2,25,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.14,-15.12,-15.13,1.89,100.0,0.0,55.46,1.66,270.27
2018,2,25,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.37,-15.17,-15.27,1.89,100.0,0.0,55.45,1.43,285.26
2018,2,25,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-15.66,-15.41,-15.53,1.83,100.0,0.0,55.45,1.28,308.06
2018,2,25,6,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-16.24,-15.8,-16.02,1.77,100.0,0.01,55.46,1.24,328.6
2018,2,25,7,52.2,59.5,0.33,0.2,83.42,20.67,23.55,2.65,0.01,0.02,-15.16,-15.93,-15.55,1.77,96.06,0.03,55.49,1.24,334.72
2018,2,25,8,220.62,263.75,0.48,0.2,70.94,90.33,107.83,11.4,0.11,0.52,-11.48,-15.38,-13.43,1.83,72.56,0.04,55.52,1.65,311.75
2018,2,25,9,361.45,474.8,0.51,0.02,59.25,154.8,198.52,20.37,0.35,1.73,-8.35,-14.63,-11.49,2.01,59.19,0.04,55.52,2.41,266.28
2018,2,25,10,545.99,661.7,0.6,0.09,49.01,235.38,279.73,31.38,0.71,3.55,-6.35,-13.48,-9.92,2.26,55.5,0.03,55.51,3.1,237.03
2018,2,25,11,666.19,785.9,0.64,0.09,41.34,287.65,334.17,39.16,1.04,5.33,-5.42,-12.38,-8.9,2.5,56.81,0.02,55.46,3.84,225.58
